Name,Gender,Ethnicity,Name-Gender,Year,Number,Proportion,Proportion-Ethnicity
Nicolas,Male,HISPANIC,Nicolas-M,2011,53,0.001378879725264719,0.5760869565217391
Noah,Male,HISPANIC,Noah-M,2011,157,0.004084605978614356,0.42896174863387976
Noel,Male,HISPANIC,Noel-M,2011,24,0.0006243983661576085,1.0
Oliver,Male,HISPANIC,Oliver-M,2011,42,0.001092697140775815,0.27631578947368424
Omar,Male,HISPANIC,Omar-M,2011,39,0.001014647345006114,0.45348837209302323
Oscar,Male,HISPANIC,Oscar-M,2011,27,0.0007024481619273096,0.32926829268292684
Owen,Male,HISPANIC,Owen-M,2011,12,0.00031219918307880427,0.11538461538461539
Pablo,Male,HISPANIC,Pablo-M,2011,25,0.0006504149647475089,1.0
Patrick,Male,HISPANIC,Patrick-M,2011,12,0.00031219918307880427,0.125
Paul,Male,HISPANIC,Paul-M,2011,16,0.0004162655774384057,0.38095238095238093
Pedro,Male,HISPANIC,Pedro-M,2011,29,0.0007544813591071104,1.0
Peter,Male,HISPANIC,Peter-M,2011,15,0.00039024897884850534,0.19230769230769232
Preston,Male,HISPANIC,Preston-M,2011,14,0.00036423238025860496,0.42424242424242425
Prince,Male,HISPANIC,Prince-M,2011,14,0.00036423238025860496,0.30434782608695654
Rafael,Male,HISPANIC,Rafael-M,2011,31,0.000806514556286911,0.5344827586206896
Randy,Male,HISPANIC,Randy-M,2011,48,0.001248796732315217,1.0
Raymond,Male,HISPANIC,Raymond-M,2011,24,0.0006243983661576085,0.47058823529411764
Ricardo,Male,HISPANIC,Ricardo-M,2011,25,0.0006504149647475089,0.7142857142857143
Richard,Male,HISPANIC,Richard-M,2011,38,0.0009886307464162135,0.3619047619047619
Riley,Male,HISPANIC,Riley-M,2011,18,0.0004682987746182064,0.5625
Robert,Male,HISPANIC,Robert-M,2011,35,0.0009105809506465125,0.2631578947368421
Roberto,Male,HISPANIC,Roberto-M,2011,11,0.0002861825844889039,1.0
Rodrigo,Male,HISPANIC,Rodrigo-M,2011,15,0.00039024897884850534,1.0
Roger,Male,HISPANIC,Roger-M,2011,11,0.0002861825844889039,1.0
Romeo,Male,HISPANIC,Romeo-M,2011,14,0.00036423238025860496,1.0
Royce,Male,HISPANIC,Royce-M,2011,11,0.0002861825844889039,1.0
Ruben,Male,HISPANIC,Ruben-M,2011,19,0.0004943153732081067,1.0
Ryan,Male,HISPANIC,Ryan-M,2011,122,0.0031740250279678433,0.27790432801822323
Samuel,Male,HISPANIC,Samuel-M,2011,74,0.0019252282956526265,0.23492063492063492
Santiago,Male,HISPANIC,Santiago-M,2011,50,0.0013008299294950177,1.0
Sean,Male,HISPANIC,Sean-M,2011,30,0.0007804979576970107,0.27522935779816515
Sebastian,Male,HISPANIC,Sebastian-M,2011,183,0.004761037541951765,0.6559139784946236
Sergio,Male,HISPANIC,Sergio-M,2011,13,0.00033821578166870464,1.0
Shane,Male,HISPANIC,Shane-M,2011,10,0.0002601659858990036,0.3225806451612903
Shawn,Male,HISPANIC,Shawn-M,2011,15,0.00039024897884850534,0.3488372093023256
Stephen,Male,HISPANIC,Stephen-M,2011,10,0.0002601659858990036,0.3333333333333333
Steve,Male,HISPANIC,Steve-M,2011,10,0.0002601659858990036,1.0
Steven,Male,HISPANIC,Steven-M,2011,104,0.002705726253349637,0.5683060109289617
Taylor,Male,HISPANIC,Taylor-M,2011,10,0.0002601659858990036,1.0
Thomas,Male,HISPANIC,Thomas-M,2011,26,0.0006764315633374093,0.15757575757575756
Timothy,Male,HISPANIC,Timothy-M,2011,16,0.0004162655774384057,0.22857142857142856
Tomas,Male,HISPANIC,Tomas-M,2011,10,0.0002601659858990036,1.0
Travis,Male,HISPANIC,Travis-M,2011,13,0.00033821578166870464,0.3170731707317073
Tristan,Male,HISPANIC,Tristan-M,2011,34,0.0008845643520566122,0.29310344827586204
Tyler,Male,HISPANIC,Tyler-M,2011,48,0.001248796732315217,0.1991701244813278
Uriel,Male,HISPANIC,Uriel-M,2011,21,0.0005463485703879075,1.0
Victor,Male,HISPANIC,Victor-M,2011,48,0.001248796732315217,0.43243243243243246
Vincent,Male,HISPANIC,Vincent-M,2011,17,0.0004422821760283061,0.1118421052631579
William,Male,HISPANIC,William-M,2011,98,0.002549626661810235,0.27146814404432135
Wilson,Male,HISPANIC,Wilson-M,2011,11,0.0002861825844889039,0.3235294117647059
Xavier,Male,HISPANIC,Xavier-M,2011,92,0.002393527070270833,0.5168539325842697
Yadiel,Male,HISPANIC,Yadiel-M,2011,25,0.0006504149647475089,1.0
Yahir,Male,HISPANIC,Yahir-M,2011,16,0.0004162655774384057,1.0
Yair,Male,HISPANIC,Yair-M,2011,10,0.0002601659858990036,1.0
Yandel,Male,HISPANIC,Yandel-M,2011,12,0.00031219918307880427,1.0
Yaniel,Male,HISPANIC,Yaniel-M,2011,10,0.0002601659858990036,1.0
Yariel,Male,HISPANIC,Yariel-M,2011,12,0.00031219918307880427,1.0
Yerik,Male,HISPANIC,Yerik-M,2011,13,0.00033821578166870464,1.0
Zachary,Male,HISPANIC,Zachary-M,2011,16,0.0004162655774384057,0.11764705882352941
Zion,Male,HISPANIC,Zion-M,2011,13,0.00033821578166870464,0.2708333333333333
Aaron,Male,WHITE NON HISP,Aaron-M,2011,67,0.0017431121055233238,0.2454212454212454
Abraham,Male,WHITE NON HISP,Abraham-M,2011,172,0.004474854957462861,0.8865979381443299
Adam,Male,WHITE NON HISP,Adam-M,2011,129,0.003356141218097146,0.5944700460829493
Adrian,Male,WHITE NON HISP,Adrian-M,2011,35,0.0009105809506465125,0.15283842794759825
Aharon,Male,WHITE NON HISP,Aharon-M,2011,19,0.0004943153732081067,1.0
Ahmed,Male,WHITE NON HISP,Ahmed-M,2011,26,0.0006764315633374093,0.4482758620689655
Ahron,Male,WHITE NON HISP,Ahron-M,2011,17,0.0004422821760283061,1.0
Aidan,Male,WHITE NON HISP,Aidan-M,2011,58,0.0015089627182142207,0.3972602739726027
Aiden,Male,WHITE NON HISP,Aiden-M,2011,78,0.002029294690012228,0.14744801512287334
Akiva,Male,WHITE NON HISP,Akiva-M,2011,20,0.0005203319717980072,1.0
Alan,Male,WHITE NON HISP,Alan-M,2011,21,0.0005463485703879075,0.21875
Albert,Male,WHITE NON HISP,Albert-M,2011,15,0.00039024897884850534,0.5357142857142857
Alec,Male,WHITE NON HISP,Alec-M,2011,11,0.0002861825844889039,1.0
Alex,Male,WHITE NON HISP,Alex-M,2011,34,0.0008845643520566122,0.22077922077922077
Alexander,Male,WHITE NON HISP,Alexander-M,2011,197,0.005125269922210371,0.39243027888446214
Ali,Male,WHITE NON HISP,Ali-M,2011,33,0.0008585477534667117,0.5789473684210527
Allen,Male,WHITE NON HISP,Allen-M,2011,11,0.0002861825844889039,0.23404255319148937
Amir,Male,WHITE NON HISP,Amir-M,2011,15,0.00039024897884850534,0.12
Amrom,Male,WHITE NON HISP,Amrom-M,2011,13,0.00033821578166870464,1.0
Andrew,Male,WHITE NON HISP,Andrew-M,2011,133,0.0034602076124567475,0.36538461538461536
Angelo,Male,WHITE NON HISP,Angelo-M,2011,16,0.0004162655774384057,0.36363636363636365
Anthony,Male,WHITE NON HISP,Anthony-M,2011,135,0.003512240809636548,0.2973568281938326
Antonio,Male,WHITE NON HISP,Antonio-M,2011,28,0.0007284647605172099,0.37333333333333335
Ari,Male,WHITE NON HISP,Ari-M,2011,30,0.0007804979576970107,1.0
Ariel,Male,WHITE NON HISP,Ariel-M,2011,30,0.0007804979576970107,0.5357142857142857
Aron,Male,WHITE NON HISP,Aron-M,2011,60,0.0015609959153940214,1.0
Arthur,Male,WHITE NON HISP,Arthur-M,2011,29,0.0007544813591071104,1.0
Aryeh,Male,WHITE NON HISP,Aryeh-M,2011,24,0.0006243983661576085,1.0
Asher,Male,WHITE NON HISP,Asher-M,2011,55,0.0014309129224445195,1.0
Ashton,Male,WHITE NON HISP,Ashton-M,2011,10,0.0002601659858990036,0.2222222222222222
August,Male,WHITE NON HISP,August-M,2011,16,0.0004162655774384057,1.0
Augustus,Male,WHITE NON HISP,Augustus-M,2011,10,0.0002601659858990036,1.0
Austin,Male,WHITE NON HISP,Austin-M,2011,26,0.0006764315633374093,0.22033898305084745
Avi,Male,WHITE NON HISP,Avi-M,2011,12,0.00031219918307880427,1.0
Avraham,Male,WHITE NON HISP,Avraham-M,2011,38,0.0009886307464162135,1.0
Avrohom,Male,WHITE NON HISP,Avrohom-M,2011,27,0.0007024481619273096,1.0
Avrum,Male,WHITE NON HISP,Avrum-M,2011,11,0.0002861825844889039,1.0
Ayden,Male,WHITE NON HISP,Ayden-M,2011,10,0.0002601659858990036,0.04424778761061947
Baruch,Male,WHITE NON HISP,Baruch-M,2011,21,0.0005463485703879075,1.0
Beckett,Male,WHITE NON HISP,Beckett-M,2011,12,0.00031219918307880427,1.0
Ben,Male,WHITE NON HISP,Ben-M,2011,22,0.0005723651689778078,1.0
Benjamin,Male,WHITE NON HISP,Benjamin-M,2011,230,0.005983817675677082,0.6906906906906907
Bennett,Male,WHITE NON HISP,Bennett-M,2011,10,0.0002601659858990036,1.0
Benzion,Male,WHITE NON HISP,Benzion-M,2011,13,0.00033821578166870464,1.0
Berish,Male,WHITE NON HISP,Berish-M,2011,10,0.0002601659858990036,1.0
Binyomin,Male,WHITE NON HISP,Binyomin-M,2011,14,0.00036423238025860496,1.0
Blake,Male,WHITE NON HISP,Blake-M,2011,14,0.00036423238025860496,0.42424242424242425
Boruch,Male,WHITE NON HISP,Boruch-M,2011,16,0.0004162655774384057,1.0
Brady,Male,WHITE NON HISP,Brady-M,2011,13,0.00033821578166870464,1.0
Brandon,Male,WHITE NON HISP,Brandon-M,2011,44,0.0011447303379556156,0.14012738853503184
Brayden,Male,WHITE NON HISP,Brayden-M,2011,15,0.00039024897884850534,0.4838709677419355
Brendan,Male,WHITE NON HISP,Brendan-M,2011,23,0.0005983817675677082,1.0
Brian,Male,WHITE NON HISP,Brian-M,2011,30,0.0007804979576970107,0.1986754966887417
Brody,Male,WHITE NON HISP,Brody-M,2011,19,0.0004943153732081067,1.0
Bryan,Male,WHITE NON HISP,Bryan-M,2011,14,0.00036423238025860496,0.10144927536231885
Bryce,Male,WHITE NON HISP,Bryce-M,2011,10,0.0002601659858990036,0.18181818181818182
Caden,Male,WHITE NON HISP,Caden-M,2011,10,0.0002601659858990036,1.0
Caleb,Male,WHITE NON HISP,Caleb-M,2011,31,0.000806514556286911,0.23308270676691728
Calvin,Male,WHITE NON HISP,Calvin-M,2011,10,0.0002601659858990036,0.43478260869565216
Cameron,Male,WHITE NON HISP,Cameron-M,2011,27,0.0007024481619273096,0.2903225806451613
Carmine,Male,WHITE NON HISP,Carmine-M,2011,11,0.0002861825844889039,1.0
Carter,Male,WHITE NON HISP,Carter-M,2011,19,0.0004943153732081067,0.35185185185185186
Chaim,Male,WHITE NON HISP,Chaim-M,2011,147,0.0038244399927153524,1.0
Charles,Male,WHITE NON HISP,Charles-M,2011,129,0.003356141218097146,0.712707182320442
Charlie,Male,WHITE NON HISP,Charlie-M,2011,20,0.0005203319717980072,1.0
Chase,Male,WHITE NON HISP,Chase-M,2011,25,0.0006504149647475089,0.2840909090909091
Cheskel,Male,WHITE NON HISP,Cheskel-M,2011,14,0.00036423238025860496,1.0
Christian,Male,WHITE NON HISP,Christian-M,2011,76,0.001977261492832427,0.22418879056047197
Christopher,Male,WHITE NON HISP,Christopher-M,2011,92,0.002393527070270833,0.21296296296296297
Cole,Male,WHITE NON HISP,Cole-M,2011,37,0.0009626141478263132,1.0
Colin,Male,WHITE NON HISP,Colin-M,2011,32,0.0008325311548768114,1.0
Connor,Male,WHITE NON HISP,Connor-M,2011,53,0.001378879725264719,0.828125
Conor,Male,WHITE NON HISP,Conor-M,2011,13,0.00033821578166870464,1.0
Cooper,Male,WHITE NON HISP,Cooper-M,2011,30,0.0007804979576970107,1.0
Daniel,Male,WHITE NON HISP,Daniel-M,2011,210,0.0054634857038790745,0.3523489932885906
Dashiell,Male,WHITE NON HISP,Dashiell-M,2011,12,0.00031219918307880427,1.0
David,Male,WHITE NON HISP,David-M,2011,258,0.006712282436194292,0.4708029197080292
Dean,Male,WHITE NON HISP,Dean-M,2011,24,0.0006243983661576085,1.0
Declan,Male,WHITE NON HISP,Declan-M,2011,32,0.0008325311548768114,1.0
Dennis,Male,WHITE NON HISP,Dennis-M,2011,11,0.0002861825844889039,0.4230769230769231
Derek,Male,WHITE NON HISP,Derek-M,2011,10,0.0002601659858990036,0.09615384615384616
Devin,Male,WHITE NON HISP,Devin-M,2011,18,0.0004682987746182064,0.20454545454545456
Dominic,Male,WHITE NON HISP,Dominic-M,2011,15,0.00039024897884850534,0.2777777777777778
Dominick,Male,WHITE NON HISP,Dominick-M,2011,21,0.0005463485703879075,0.5675675675675675
Dov,Male,WHITE NON HISP,Dov-M,2011,46,0.0011967635351354164,1.0
Dovid,Male,WHITE NON HISP,Dovid-M,2011,40,0.0010406639435960143,1.0
Dylan,Male,WHITE NON HISP,Dylan-M,2011,127,0.003304108020917345,0.3547486033519553
Edward,Male,WHITE NON HISP,Edward-M,2011,41,0.0010666805421859146,0.5061728395061729
Efraim,Male,WHITE NON HISP,Efraim-M,2011,25,0.0006504149647475089,1.0
Eitan,Male,WHITE NON HISP,Eitan-M,2011,14,0.00036423238025860496,1.0
Eli,Male,WHITE NON HISP,Eli-M,2011,97,0.0025236100632203347,0.6178343949044586
Elias,Male,WHITE NON HISP,Elias-M,2011,21,0.0005463485703879075,0.2079207920792079
Eliezer,Male,WHITE NON HISP,Eliezer-M,2011,38,0.0009886307464162135,1.0
Elijah,Male,WHITE NON HISP,Elijah-M,2011,35,0.0009105809506465125,0.11182108626198083
Elimelech,Male,WHITE NON HISP,Elimelech-M,2011,16,0.0004162655774384057,1.0
Eliyahu,Male,WHITE NON HISP,Eliyahu-M,2011,36,0.0009365975492364128,1.0
Elliot,Male,WHITE NON HISP,Elliot-M,2011,33,0.0008585477534667117,1.0
Elliott,Male,WHITE NON HISP,Elliott-M,2011,12,0.00031219918307880427,1.0
Ellis,Male,WHITE NON HISP,Ellis-M,2011,10,0.0002601659858990036,1.0
Eric,Male,WHITE NON HISP,Eric-M,2011,27,0.0007024481619273096,0.14516129032258066
Ethan,Male,WHITE NON HISP,Ethan-M,2011,118,0.003069958633608242,0.1761194029850746
Evan,Male,WHITE NON HISP,Evan-M,2011,60,0.0015609959153940214,0.27522935779816515
Ezra,Male,WHITE NON HISP,Ezra-M,2011,33,0.0008585477534667117,1.0
Felix,Male,WHITE NON HISP,Felix-M,2011,23,0.0005983817675677082,0.40350877192982454
Filip,Male,WHITE NON HISP,Filip-M,2011,13,0.00033821578166870464,1.0
Finn,Male,WHITE NON HISP,Finn-M,2011,23,0.0005983817675677082,1.0
Francesco,Male,WHITE NON HISP,Francesco-M,2011,19,0.0004943153732081067,1.0
Frank,Male,WHITE NON HISP,Frank-M,2011,29,0.0007544813591071104,0.6304347826086957
Gabriel,Male,WHITE NON HISP,Gabriel-M,2011,96,0.002497593464630434,0.31683168316831684
Gavin,Male,WHITE NON HISP,Gavin-M,2011,53,0.001378879725264719,0.452991452991453
Gavriel,Male,WHITE NON HISP,Gavriel-M,2011,15,0.00039024897884850534,1.0
George,Male,WHITE NON HISP,George-M,2011,66,0.0017170955069334235,0.559322033898305
Giovanni,Male,WHITE NON HISP,Giovanni-M,2011,35,0.0009105809506465125,0.29914529914529914
Graham,Male,WHITE NON HISP,Graham-M,2011,21,0.0005463485703879075,1.0
Grant,Male,WHITE NON HISP,Grant-M,2011,14,0.00036423238025860496,1.0
Grayson,Male,WHITE NON HISP,Grayson-M,2011,19,0.0004943153732081067,1.0
Gregory,Male,WHITE NON HISP,Gregory-M,2011,16,0.0004162655774384057,0.5
Greyson,Male,WHITE NON HISP,Greyson-M,2011,11,0.0002861825844889039,1.0
Griffin,Male,WHITE NON HISP,Griffin-M,2011,21,0.0005463485703879075,1.0
Harrison,Male,WHITE NON HISP,Harrison-M,2011,40,0.0010406639435960143,0.7547169811320755
Harry,Male,WHITE NON HISP,Harry-M,2011,16,0.0004162655774384057,1.0
Henry,Male,WHITE NON HISP,Henry-M,2011,149,0.003876473189895153,0.6995305164319249
Hersh,Male,WHITE NON HISP,Hersh-M,2011,14,0.00036423238025860496,1.0
Hershel,Male,WHITE NON HISP,Hershel-M,2011,24,0.0006243983661576085,1.0
Hershy,Male,WHITE NON HISP,Hershy-M,2011,21,0.0005463485703879075,1.0
Hudson,Male,WHITE NON HISP,Hudson-M,2011,53,0.001378879725264719,1.0
Hugo,Male,WHITE NON HISP,Hugo-M,2011,11,0.0002861825844889039,1.0
Hunter,Male,WHITE NON HISP,Hunter-M,2011,29,0.0007544813591071104,0.5178571428571429
Ian,Male,WHITE NON HISP,Ian-M,2011,28,0.0007284647605172099,0.1958041958041958
Ilan,Male,WHITE NON HISP,Ilan-M,2011,17,0.0004422821760283061,1.0
Isaac,Male,WHITE NON HISP,Isaac-M,2011,92,0.002393527070270833,0.46938775510204084
Isaiah,Male,WHITE NON HISP,Isaiah-M,2011,16,0.0004162655774384057,0.08376963350785341
Israel,Male,WHITE NON HISP,Israel-M,2011,28,0.0007284647605172099,0.56
Ivan,Male,WHITE NON HISP,Ivan-M,2011,13,0.00033821578166870464,0.10743801652892562
Jack,Male,WHITE NON HISP,Jack-M,2011,183,0.004761037541951765,0.8133333333333334
Jackson,Male,WHITE NON HISP,Jackson-M,2011,77,0.0020032780914223274,0.7623762376237624
Jacob,Male,WHITE NON HISP,Jacob-M,2011,265,0.006894398626323594,0.3791130185979971
Jake,Male,WHITE NON HISP,Jake-M,2011,77,0.0020032780914223274,0.6363636363636364
James,Male,WHITE NON HISP,James-M,2011,172,0.004474854957462861,0.5530546623794212
Jason,Male,WHITE NON HISP,Jason-M,2011,35,0.0009105809506465125,0.13011152416356878
Jasper,Male,WHITE NON HISP,Jasper-M,2011,20,0.0005203319717980072,1.0
Jayden,Male,WHITE NON HISP,Jayden-M,2011,39,0.001014647345006114,0.04744525547445255
Jesse,Male,WHITE NON HISP,Jesse-M,2011,12,0.00031219918307880427,0.35294117647058826
Joel,Male,WHITE NON HISP,Joel-M,2011,30,0.0007804979576970107,0.20134228187919462
John,Male,WHITE NON HISP,John-M,2011,166,0.00431875536592346,0.5236593059936908
Jonah,Male,WHITE NON HISP,Jonah-M,2011,52,0.0013528631266748186,0.7761194029850746
Jonathan,Male,WHITE NON HISP,Jonathan-M,2011,71,0.0018471784998829253,0.19887955182072828
Jordan,Male,WHITE NON HISP,Jordan-M,2011,32,0.0008325311548768114,0.17777777777777778
Joseph,Male,WHITE NON HISP,Joseph-M,2011,281,0.007310664203762,0.589098532494759
Joshua,Male,WHITE NON HISP,Joshua-M,2011,89,0.0023154772745011317,0.20090293453724606
Judah,Male,WHITE NON HISP,Judah-M,2011,34,0.0008845643520566122,1.0
Jude,Male,WHITE NON HISP,Jude-M,2011,13,0.00033821578166870464,1.0
Julian,Male,WHITE NON HISP,Julian-M,2011,79,0.002055311288602128,0.3798076923076923
Justin,Male,WHITE NON HISP,Justin-M,2011,46,0.0011967635351354164,0.08348457350272233
Kacper,Male,WHITE NON HISP,Kacper-M,2011,11,0.0002861825844889039,1.0
Kai,Male,WHITE NON HISP,Kai-M,2011,15,0.00039024897884850534,0.36585365853658536
Kenneth,Male,WHITE NON HISP,Kenneth-M,2011,10,0.0002601659858990036,0.1694915254237288
Kevin,Male,WHITE NON HISP,Kevin-M,2011,29,0.0007544813591071104,0.08734939759036145
Kieran,Male,WHITE NON HISP,Kieran-M,2011,13,0.00033821578166870464,1.0
Kyle,Male,WHITE NON HISP,Kyle-M,2011,24,0.0006243983661576085,0.22018348623853212
Landon,Male,WHITE NON HISP,Landon-M,2011,13,0.00033821578166870464,0.3023255813953488
Lazer,Male,WHITE NON HISP,Lazer-M,2011,20,0.0005203319717980072,1.0
Leo,Male,WHITE NON HISP,Leo-M,2011,85,0.0022114108801415304,0.625
Leon,Male,WHITE NON HISP,Leon-M,2011,20,0.0005203319717980072,0.5405405405405406
Leonardo,Male,WHITE NON HISP,Leonardo-M,2011,29,0.0007544813591071104,0.34523809523809523
Lev,Male,WHITE NON HISP,Lev-M,2011,10,0.0002601659858990036,1.0
Levi,Male,WHITE NON HISP,Levi-M,2011,40,0.0010406639435960143,0.7272727272727273
Liam,Male,WHITE NON HISP,Liam-M,2011,131,0.003408174415276947,0.409375
Lipa,Male,WHITE NON HISP,Lipa-M,2011,19,0.0004943153732081067,1.0
Logan,Male,WHITE NON HISP,Logan-M,2011,67,0.0017431121055233238,0.42948717948717946
Lorenzo,Male,WHITE NON HISP,Lorenzo-M,2011,22,0.0005723651689778078,0.6111111111111112
Louis,Male,WHITE NON HISP,Louis-M,2011,23,0.0005983817675677082,0.48936170212765956
Luca,Male,WHITE NON HISP,Luca-M,2011,71,0.0018471784998829253,1.0
Lucas,Male,WHITE NON HISP,Lucas-M,2011,128,0.0033301246195072457,0.3506849315068493
Luka,Male,WHITE NON HISP,Luka-M,2011,21,0.0005463485703879075,1.0
Lukas,Male,WHITE NON HISP,Lukas-M,2011,16,0.0004162655774384057,0.5925925925925926
Luke,Male,WHITE NON HISP,Luke-M,2011,101,0.002627676457579936,0.7829457364341085
Maksim,Male,WHITE NON HISP,Maksim-M,2011,11,0.0002861825844889039,1.0
Marc,Male,WHITE NON HISP,Marc-M,2011,16,0.0004162655774384057,0.5925925925925926
Marco,Male,WHITE NON HISP,Marco-M,2011,16,0.0004162655774384057,0.42105263157894735
Marcus,Male,WHITE NON HISP,Marcus-M,2011,14,0.00036423238025860496,0.15384615384615385
Mark,Male,WHITE NON HISP,Mark-M,2011,70,0.001821161901293025,0.7865168539325843
Martin,Male,WHITE NON HISP,Martin-M,2011,21,0.0005463485703879075,0.4117647058823529
Mason,Male,WHITE NON HISP,Mason-M,2011,75,0.0019512448942425268,0.2054794520547945
Mateo,Male,WHITE NON HISP,Mateo-M,2011,17,0.0004422821760283061,0.2786885245901639
Matteo,Male,WHITE NON HISP,Matteo-M,2011,30,0.0007804979576970107,1.0
Matthew,Male,WHITE NON HISP,Matthew-M,2011,189,0.004917137133491167,0.31605351170568563
Max,Male,WHITE NON HISP,Max-M,2011,95,0.002471576866040534,0.6690140845070423
Maxim,Male,WHITE NON HISP,Maxim-M,2011,27,0.0007024481619273096,1.0
Maximilian,Male,WHITE NON HISP,Maximilian-M,2011,29,0.0007544813591071104,1.0
Maximus,Male,WHITE NON HISP,Maximus-M,2011,14,0.00036423238025860496,0.4827586206896552
Maxwell,Male,WHITE NON HISP,Maxwell-M,2011,38,0.0009886307464162135,1.0
Mayer,Male,WHITE NON HISP,Mayer-M,2011,24,0.0006243983661576085,1.0
Meilech,Male,WHITE NON HISP,Meilech-M,2011,11,0.0002861825844889039,1.0
Meir,Male,WHITE NON HISP,Meir-M,2011,47,0.0012227801337253168,1.0
Menachem,Male,WHITE NON HISP,Menachem-M,2011,103,0.0026797096547597366,1.0
Menashe,Male,WHITE NON HISP,Menashe-M,2011,11,0.0002861825844889039,1.0
Mendel,Male,WHITE NON HISP,Mendel-M,2011,36,0.0009365975492364128,1.0
Mendy,Male,WHITE NON HISP,Mendy-M,2011,11,0.0002861825844889039,1.0
Micah,Male,WHITE NON HISP,Micah-M,2011,12,0.00031219918307880427,0.2926829268292683
Michael,Male,WHITE NON HISP,Michael-M,2011,292,0.007596846788250904,0.48911222780569513
Miles,Male,WHITE NON HISP,Miles-M,2011,46,0.0011967635351354164,0.696969696969697
Milo,Male,WHITE NON HISP,Milo-M,2011,20,0.0005203319717980072,1.0
Mohamed,Male,WHITE NON HISP,Mohamed-M,2011,38,0.0009886307464162135,0.4318181818181818
Mohammed,Male,WHITE NON HISP,Mohammed-M,2011,10,0.0002601659858990036,0.13513513513513514
Moishe,Male,WHITE NON HISP,Moishe-M,2011,18,0.0004682987746182064,1.0
Mordechai,Male,WHITE NON HISP,Mordechai-M,2011,76,0.001977261492832427,1.0
Morris,Male,WHITE NON HISP,Morris-M,2011,11,0.0002861825844889039,1.0
Moses,Male,WHITE NON HISP,Moses-M,2011,31,0.000806514556286911,1.0
Moshe,Male,WHITE NON HISP,Moshe-M,2011,224,0.005827718084137679,1.0
Naftali,Male,WHITE NON HISP,Naftali-M,2011,18,0.0004682987746182064,1.0
Naftuli,Male,WHITE NON HISP,Naftuli-M,2011,18,0.0004682987746182064,1.0
Nathan,Male,WHITE NON HISP,Nathan-M,2011,71,0.0018471784998829253,0.3717277486910995
Nathaniel,Male,WHITE NON HISP,Nathaniel-M,2011,46,0.0011967635351354164,0.24338624338624337
Nicholas,Male,WHITE NON HISP,Nicholas-M,2011,153,0.003980539584254755,0.48881789137380194
Nico,Male,WHITE NON HISP,Nico-M,2011,13,0.00033821578166870464,1.0
Nicolas,Male,WHITE NON HISP,Nicolas-M,2011,28,0.0007284647605172099,0.30434782608695654
Nikolas,Male,WHITE NON HISP,Nikolas-M,2011,10,0.0002601659858990036,1.0
Noah,Male,WHITE NON HISP,Noah-M,2011,99,0.0025756432604001353,0.27049180327868855
Noam,Male,WHITE NON HISP,Noam-M,2011,11,0.0002861825844889039,1.0
Nolan,Male,WHITE NON HISP,Nolan-M,2011,11,0.0002861825844889039,1.0
Nosson,Male,WHITE NON HISP,Nosson-M,2011,10,0.0002601659858990036,1.0
Oliver,Male,WHITE NON HISP,Oliver-M,2011,100,0.0026016598589900354,0.6578947368421053
Omar,Male,WHITE NON HISP,Omar-M,2011,33,0.0008585477534667117,0.38372093023255816
